"Subjects" "Activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
23 "LAYING" 0.27526076 -0.016105674 -0.10343073 0.92555134 -0.34363084 -0.0030021075 0.077722084 0.0087883419 -0.0020921317 -0.025749623 -0.070344538 0.081329804 -0.095218016 -0.043737159 -0.052541641 -0.9926817 -0.9926817 -0.98990945 -0.99209286 -0.99321044 -0.99436641 -0.97352809 -0.99256892 0.20238601 0.24562524 0.14274536 -0.99137899 -0.97198956 -0.99304833 0.161961 -0.040019767 0.042609703 -0.99080053 -0.99219883 -0.98428885 -0.049387128 0.32971786 0.25424918 -0.98798764 0.43297511 -0.98235982 0.15884157 -0.99141078 0.21425679 -0.99228154 0.06238108 -0.99577942 -0.97855604 -0.99234774 -0.99826706 -0.99590534 -0.99126992 -0.99111107 -0.97206244 -0.99412509 -0.99285449 -0.99378587 -0.9879984 -0.99363919 -0.99370559 -0.98459211 -0.9901367 -0.9901367 -0.98295405 -0.99093326 -0.99170092 -0.99648673 -0.98196765 -0.99189342 -0.99156256 -0.97416545 -0.9936957 -0.99345123 -0.99498923 -0.99059068 -0.99243376 -0.98226028 -0.99196078 -0.99104273
23 "SITTING" 0.27687455 -0.018606634 -0.112972 0.92511537 -0.34315062 -0.0015969256 0.076468606 0.008195235 0.00035457461 -0.029202661 -0.074796836 0.083112785 -0.097777886 -0.041555679 -0.052385297 -0.99028866 -0.99028866 -0.98697273 -0.9923017 -0.99343112 -0.99386249 -0.97172973 -0.98779074 0.20397965 0.27648939 0.11494131 -0.99055001 -0.96944689 -0.98944074 0.30095666 0.055138546 -0.0066095534 -0.99096057 -0.99306052 -0.98495364 -0.18756742 0.31723605 0.22803263 -0.98692924 0.44584888 -0.98156578 0.1831184 -0.99228902 0.18733172 -0.99239011 0.12653119 -0.99553121 -0.97702551 -0.98667852 -0.99840335 -0.99907682 -0.9979543 -0.99042673 -0.969813 -0.99115263 -0.99222266 -0.99455011 -0.98791109 -0.99339561 -0.99395831 -0.98468285 -0.9890659 -0.9890659 -0.98295091 -0.99103641 -0.99155835 -0.9963946 -0.98070359 -0.9860899 -0.99111961 -0.97247423 -0.9914194 -0.99255063 -0.99568844 -0.99013324 -0.99146099 -0.98368753 -0.99145312 -0.99058841
23 "STANDING" 0.2792417 -0.017290162 -0.11394039 0.9250657 -0.34371509 -0.0031755353 0.072194799 0.011940988 -5.7588313e-05 -0.028440887 -0.075622698 0.085770111 -0.093656843 -0.039494108 -0.054671517 -0.99416937 -0.99416937 -0.99325987 -0.99509982 -0.99762068 -0.99768182 -0.98759378 -0.98768212 0.22381705 0.29569022 0.044561126 -0.99609565 -0.98643834 -0.98997096 0.38027665 0.25948213 -0.15751433 -0.99216201 -0.99746944 -0.99537128 -0.12947982 0.13329151 0.36773955 -0.99110808 0.31257339 -0.991858 0.17984978 -0.99635349 0.17996573 -0.99821108 0.52565461 -0.99828462 -0.98913519 -0.98617287 -0.99883729 -0.9977726 -0.98748825 -0.99620025 -0.98638703 -0.99094443 -0.99255649 -0.99756107 -0.99658175 -0.99607247 -0.99792212 -0.99558745 -0.99167203 -0.99167203 -0.99132196 -0.99544803 -0.99850781 -0.9985909 -0.9896117 -0.98537185 -0.99666781 -0.98727714 -0.99033732 -0.99262085 -0.99756366 -0.99740018 -0.99242877 -0.98892121 -0.9953491 -0.99881776
23 "WALKING" 0.27884783 -0.01531619 -0.10701234 0.92569508 -0.34320849 -0.0052159348 0.072772807 0.0059135636 0.0074500965 -0.022946911 -0.076987696 0.090411178 -0.091051647 -0.042459475 -0.054908096 -0.99491692 -0.99491692 -0.99532568 -0.99347724 -0.99763151 -0.9978675 -0.98536527 -0.99049767 0.21288359 -0.089311008 0.32986467 -0.99748175 -0.99058521 -0.99150881 0.42503497 -0.10671334 -0.20172672 -0.99100394 -0.99590562 -0.99534967 0.024848767 0.043850808 0.025366142 -0.99398819 0.32290318 -0.99190493 0.33570312 -0.99334443 -0.00087468924 -0.99843552 0.36676673 -0.99835991 -0.98394066 -0.99173879 -0.99815796 -0.99418465 -0.99493941 -0.99746947 -0.99072083 -0.99164342 -0.99182474 -0.99612624 -0.99493102 -0.99579197 -0.99756606 -0.99697793 -0.99357701 -0.99357701 -0.99244915 -0.99122767 -0.99858959 -0.99859673 -0.9830845 -0.99239935 -0.99766995 -0.99156539 -0.99012164 -0.99201741 -0.99622442 -0.99510653 -0.99331908 -0.99189704 -0.99102425 -0.99858433
23 "WALKING_DOWNSTAIRS" 0.27368218 -0.019975668 -0.10754792 0.92578891 -0.34243891 -0.0049576372 0.075398572 0.0081583645 -5.7919785e-05 -0.022863406 -0.079238521 0.092130752 -0.10824922 -0.040967713 -0.052212132 -0.99161808 -0.99161808 -0.99343225 -0.9823054 -0.99591913 -0.99686728 -0.9817294 -0.99150522 -0.15394057 -0.21653484 0.313488 -0.99724932 -0.9882863 -0.99013392 0.27761507 0.019278971 0.068518937 -0.97637202 -0.99368594 -0.99253557 -0.31886521 -0.19242317 0.018029904 -0.99440443 0.29097935 -0.99417821 0.52408411 -0.98581307 -0.57558128 -0.9971196 0.083449922 -0.99690186 -0.97694701 -0.99288615 -0.99740511 -0.99447777 -0.9964956 -0.9972789 -0.98926815 -0.99085893 -0.97388708 -0.99349152 -0.99297482 -0.99211686 -0.99633001 -0.99686442 -0.9941568 -0.9941568 -0.99469193 -0.97333138 -0.99690792 -0.99682428 -0.97493737 -0.99357422 -0.99755217 -0.99146578 -0.98997157 -0.97347339 -0.99331871 -0.99366841 -0.99393089 -0.99419966 -0.97064091 -0.99640999
23 "WALKING_UPSTAIRS" 0.27394901 -0.021795449 -0.11743596 0.92431613 -0.34471813 -0.0051335002 0.075882276 0.015959924 -0.021526651 -0.031516696 -0.065245001 0.089407433 -0.11396188 -0.024717006 -0.050415902 -0.98993607 -0.98993607 -0.9918442 -0.97782322 -0.99278509 -0.99459682 -0.98299739 -0.98326275 -0.020529334 0.11508886 0.63566304 -0.99361254 -0.98636432 -0.98630163 0.30404082 0.047867247 0.30276071 -0.97094729 -0.97553757 -0.99198302 -0.18029334 0.53100749 0.13608236 -0.99122268 0.29886765 -0.98937273 0.24558228 -0.97380289 0.061461559 -0.98636082 0.017921859 -0.9958287 -0.9846918 -0.98680949 -0.99421824 -0.98743477 -0.99245717 -0.9944418 -0.986717 -0.98920322 -0.97241803 -0.98033695 -0.99260301 -0.99214077 -0.98776837 -0.99487181 -0.99127751 -0.99127751 -0.99056254 -0.96786098 -0.98656761 -0.99642133 -0.98553444 -0.98966864 -0.99609929 -0.98815207 -0.99091325 -0.97296775 -0.98406876 -0.99340435 -0.99168058 -0.99114433 -0.96913308 -0.98730567
24 "LAYING" 0.32236308 0.034225504 -0.05735073 0.91165931 -0.36886927 -0.044189398 0.05596521 -0.072306358 0.00084613673 0.0071049337 0.10181467 -0.16572603 -0.11158598 -0.078192097 0.0049910349 -0.88409577 -0.88409577 -0.98659153 -0.85045354 -0.9859914 -0.97619145 -0.8775028 -0.96556079 -0.27901291 -0.19151813 -0.72140212 -0.98834877 -0.97865601 -0.98983101 0.10141875 -0.23086837 -0.39321297 -0.95314848 -0.95062095 -0.90866659 -0.50349713 -0.047682414 0.010638886 -0.90783818 -0.28609142 -0.98985326 0.47363456 -0.91500203 -0.14987323 -0.98108656 -0.34683959 -0.96959958 -0.79992743 -0.89611149 -0.92329444 -0.80758573 -0.88357228 -0.9889508 -0.97867725 -0.99007696 -0.94783068 -0.95164562 -0.91216233 -0.98179912 -0.98472432 -0.97745396 -0.83307338 -0.83307338 -0.99093056 -0.88939976 -0.97972095 -0.96698413 -0.77978786 -0.8755487 -0.99072808 -0.98023028 -0.98866389 -0.94711665 -0.95253211 -0.92120683 -0.82701729 -0.99134659 -0.89183563 -0.97892084
24 "SITTING" 0.2745262 -0.025134082 -0.12251223 0.9269698 -0.33745487 -0.028988205 0.071046427 -0.0080409086 -0.042572818 -0.022929687 0.028515016 -0.029851393 -0.10371205 -0.055020457 -0.025122139 -0.97351585 -0.97351585 -0.99089099 -0.93031348 -0.99501139 -0.99281566 -0.96920378 -0.96835636 -0.048577604 0.032272086 0.071570276 -0.99398808 -0.98410592 -0.98925144 0.33699236 -0.069912206 0.10255988 -0.98562805 -0.98456282 -0.95924674 -0.024354811 0.0089104417 -0.022914023 -0.97050596 0.22591958 -0.99447541 0.49629189 -0.9661274 -0.11470756 -0.99563608 0.31327328 -0.99393011 -0.96387999 -0.95934962 -0.98698417 -0.96679183 -0.94929896 -0.99374981 -0.98477988 -0.99187988 -0.98608942 -0.9796936 -0.94852492 -0.9928691 -0.99535062 -0.9932938 -0.97430646 -0.97430646 -0.99544812 -0.94569195 -0.99584551 -0.99438887 -0.96239489 -0.95652516 -0.9939959 -0.98680875 -0.99334813 -0.98623009 -0.97710619 -0.94982124 -0.97989066 -0.99525369 -0.94289273 -0.99608061
24 "STANDING" 0.27380646 -0.019735938 -0.11988703 0.92628592 -0.34107536 -0.032386937 0.076605731 0.018467314 0.0074748583 -0.027482697 -0.031886085 0.055023091 -0.094540612 -0.047150629 -0.033524213 -0.98803599 -0.98803599 -0.9950179 -0.97350862 -0.99694209 -0.99799161 -0.9852274 -0.9906297 0.19840162 0.056478326 -0.013138977 -0.99639133 -0.98805491 -0.99493964 0.50701245 0.2991149 0.30456647 -0.98834005 -0.99083491 -0.97316263 -0.22478713 -0.24463669 0.010968889 -0.99079038 0.041762782 -0.99824654 0.34971295 -0.98279146 -0.32800545 -0.9975589 0.41891705 -0.99843174 -0.97745674 -0.98177192 -0.99362589 -0.98016007 -0.96089411 -0.996216 -0.98875126 -0.99577775 -0.98751636 -0.98413625 -0.97033577 -0.99434266 -0.99769377 -0.99533895 -0.98469243 -0.98469243 -0.997677 -0.97075081 -0.99791204 -0.99863881 -0.97420086 -0.97741529 -0.99631426 -0.99054115 -0.99509911 -0.98731573 -0.9808971 -0.97192834 -0.98252992 -0.99510969 -0.96852132 -0.99835163
24 "WALKING" 0.27664268 -0.016755348 -0.099381423 0.92485665 -0.34285915 -0.036554964 0.078292358 0.0068055311 0.010027284 -0.02312738 -0.07314996 0.097147234 -0.10210142 -0.047152178 -0.045060447 -0.99461972 -0.99461972 -0.99503169 -0.98739895 -0.99660677 -0.99624071 -0.98739783 -0.99547373 0.22792651 0.040715554 0.55161582 -0.99463525 -0.99157092 -0.99336309 0.30973755 0.095316905 0.20539334 -0.99000732 -0.99039405 -0.98953403 -0.2231744 -0.19337489 0.2312362 -0.99553137 0.36572456 -0.9981143 0.42083999 -0.99229195 -0.24765794 -0.99606119 0.5337903 -0.99757572 -0.9870249 -0.99563498 -0.99864507 -0.99457247 -0.98934938 -0.99529504 -0.99139442 -0.99485369 -0.99009263 -0.98795194 -0.99058225 -0.9946724 -0.99580245 -0.99581539 -0.99623485 -0.99623485 -0.99766864 -0.98949314 -0.99604002 -0.99834824 -0.98652171 -0.9951919 -0.99663748 -0.99175713 -0.99495474 -0.9900933 -0.98654993 -0.9917291 -0.99658109 -0.99552458 -0.98915429 -0.99588211
24 "WALKING_DOWNSTAIRS" 0.27436388 -0.023361777 -0.11033551 0.92429226 -0.34337231 -0.033962551 0.07401431 0.0085999783 -0.0082170139 -0.027499563 -0.08677768 0.10513918 -0.1003337 -0.042821828 -0.05619208 -0.98900897 -0.98900897 -0.99315295 -0.9882832 -0.99691287 -0.99540859 -0.98794045 -0.98978292 0.23843314 0.1246189 0.13204885 -0.99312536 -0.98992301 -0.99214722 0.39958138 0.11118317 0.3617738 -0.99252498 -0.99114566 -0.99410226 -0.18492166 -0.34955354 0.15737067 -0.99360814 0.44326419 -0.99628773 0.48389838 -0.99312726 -0.19237209 -0.9960449 0.3979005 -0.99708947 -0.98878065 -0.9805598 -0.99825993 -0.99113831 -0.98619239 -0.99346002 -0.98978009 -0.99340025 -0.99303217 -0.98911995 -0.99478195 -0.99605679 -0.99585962 -0.99537265 -0.99411316 -0.99411316 -0.99657353 -0.99019918 -0.99627196 -0.99807926 -0.9888523 -0.97612036 -0.99448156 -0.99030789 -0.99316542 -0.99312666 -0.98792856 -0.99544261 -0.99451033 -0.9957276 -0.98967238 -0.99649329
24 "WALKING_UPSTAIRS" 0.27475366 -0.020102285 -0.12120311 0.92319593 -0.34708939 -0.035291532 0.072989819 0.014940634 -0.009276998 -0.030558566 -0.085104635 0.095523762 -0.095545904 -0.037984761 -0.057825687 -0.99036319 -0.99036319 -0.99597532 -0.99232079 -0.99771168 -0.99767391 -0.98488783 -0.99523425 0.50006053 -0.17437289 0.50619017 -0.99552711 -0.99184638 -0.99471254 0.56947462 0.019255661 0.3674995 -0.99349612 -0.99462366 -0.99332052 -0.20224901 -0.12448351 0.066984973 -0.99500993 0.32788396 -0.99714266 0.49557531 -0.99445538 -0.030507241 -0.99730997 0.36419694 -0.99845548 -0.97979641 -0.99549304 -0.99613054 -0.98599976 -0.97844048 -0.99526973 -0.99251968 -0.99571026 -0.99450012 -0.99416867 -0.99311288 -0.99668172 -0.99715016 -0.9960174 -0.99367976 -0.99367976 -0.99743605 -0.99334289 -0.99767431 -0.99889551 -0.97749191 -0.99513266 -0.99535269 -0.99403276 -0.9952239 -0.99474848 -0.99382606 -0.99352891 -0.99272262 -0.99664173 -0.99345908 -0.99814739
25 "LAYING" 0.27872042 -0.014508176 -0.11530914 0.92255001 -0.34857415 -0.039925918 0.075905714 0.015487553 -0.0017595009 -0.028047339 -0.08041151 0.090702529 -0.097303407 -0.039078515 -0.057529948 -0.99552431 -0.99552431 -0.99668601 -0.99330726 -0.99797896 -0.99717491 -0.98837717 -0.99754843 0.096065181 0.033386497 0.43499135 -0.99585015 -0.99179765 -0.9956936 0.2779303 0.035689207 0.38396221 -0.99262777 -0.99583831 -0.99409187 -0.32532337 -0.088784833 0.30395396 -0.9979276 0.45617856 -0.9978692 0.39424452 -0.99545036 0.023844783 -0.99735195 0.36528559 -0.99803797 -0.98579434 -0.99845546 -0.99861074 -0.99260546 -0.9865259 -0.9953512 -0.99249721 -0.99695114 -0.99204997 -0.99549493 -0.99484467 -0.99630896 -0.99758046 -0.99638461 -0.9966008 -0.9966008 -0.99764652 -0.99426078 -0.99772711 -0.9985067 -0.9842553 -0.99837758 -0.99513384 -0.99404938 -0.99682692 -0.99185681 -0.99521272 -0.99553399 -0.99523418 -0.99584222 -0.99416235 -0.9982178
25 "SITTING" 0.27938002 -0.01543831 -0.11126972 0.92288852 -0.34699961 -0.042563224 0.076891989 0.0097634661 -0.0074795193 -0.029289652 -0.074863103 0.088732757 -0.099193338 -0.038918381 -0.05504985 -0.99902593 -0.99902593 -0.99824461 -0.9945678 -0.99819063 -0.997001 -0.9921003 -0.99966797 0.086283203 0.054142735 0.2697877 -0.99583789 -0.99341403 -0.99896645 0.34943612 0.18414108 0.10074911 -0.99427918 -0.99716308 -0.99458912 -0.28589815 0.1116586 0.11008776 -0.99846386 0.32130318 -0.99921286 0.26397189 -0.99612769 0.1084485 -0.99866594 0.75228432 -0.99789716 -0.99152482 -0.99924206 -0.99885322 -0.99410478 -0.99313549 -0.99589486 -0.99367311 -0.99924822 -0.99272756 -0.99731166 -0.99424609 -0.9969628 -0.99829344 -0.99606325 -0.99766583 -0.99766583 -0.99902172 -0.99490305 -0.9988145 -0.99837948 -0.99062422 -0.99809426 -0.9963271 -0.99448645 -0.99798263 -0.99229322 -0.99735629 -0.99451076 -0.9965522 -0.99732935 -0.99466714 -0.99879781
25 "STANDING" 0.27734354 -0.01565033 -0.10844766 0.92317108 -0.34609368 -0.043875015 0.076470701 0.014982955 0.0080589405 -0.027789526 -0.071153551 0.0819091 -0.097424091 -0.040430983 -0.05441185 -0.99950128 -0.99950128 -0.99697299 -0.99592751 -0.99811229 -0.9974627 -0.99229406 -0.9977359 -0.014354758 0.087453882 0.8074511 -0.99681398 -0.99342513 -0.99470515 0.29720054 0.042236224 0.48951291 -0.99408785 -0.99737566 -0.99611437 -0.11218183 0.13113305 0.19767233 -0.99921518 0.48724299 -0.99974244 0.70338239 -0.99715967 0.3074752 -0.99804972 0.5186661 -0.99786452 -0.99265102 -0.99945444 -0.99932714 -0.99860546 -0.99751233 -0.99682456 -0.99370902 -0.9964909 -0.99418733 -0.99765288 -0.99665253 -0.99625376 -0.99792512 -0.99671786 -0.99916074 -0.99916074 -0.99924163 -0.99623509 -0.99819046 -0.99802291 -0.99219458 -1 -0.99711262 -0.99455573 -0.99704032 -0.9941559 -0.99779756 -0.9971161 -0.99851262 -0.99694351 -0.99598465 -0.99820238
25 "WALKING" 0.27796276 -0.015040946 -0.10639918 0.92334149 -0.34517631 -0.043918442 0.075779115 0.008799318 -0.0015452544 -0.025176512 -0.072778487 0.084600136 -0.097685823 -0.040714774 -0.054650326 -0.99577375 -0.99577375 -0.99382101 -0.99371543 -0.99750468 -0.99697205 -0.9898095 -0.99211228 -0.036643151 0.096373616 0.31514802 -0.99650771 -0.99068613 -0.9911999 0.28823469 0.017661907 0.24905851 -0.99144443 -0.99650438 -0.99377708 -0.23317261 -0.061734764 0.0066057144 -0.99655445 0.49906676 -0.99666249 0.73523406 -0.99583433 0.1017725 -0.99718192 0.24244149 -0.99722941 -0.98963355 -0.99267588 -0.99906364 -0.99528869 -0.99656725 -0.9960715 -0.9900902 -0.99288586 -0.99206123 -0.99670896 -0.99432396 -0.99487523 -0.99770923 -0.99570103 -0.99736386 -0.99736386 -0.99728281 -0.99474085 -0.99733729 -0.99728246 -0.98907074 -0.99275763 -0.99586206 -0.98999803 -0.99316977 -0.99219358 -0.99679546 -0.99495834 -0.99771905 -0.99715667 -0.99462719 -0.99741
25 "WALKING_DOWNSTAIRS" 0.27997806 -0.015505193 -0.10621291 0.92387765 -0.34365863 -0.042847295 0.076650621 0.0081264603 -0.017205699 -0.025780567 -0.075742948 0.090833772 -0.099777758 -0.040828554 -0.054255108 -0.99666705 -0.99666705 -0.99457398 -0.99274525 -0.99682842 -0.99804397 -0.9889694 -0.99025398 0.073440137 0.20587403 0.62198972 -0.99757395 -0.98941788 -0.99003563 0.42274026 0.065072022 0.25798861 -0.99136345 -0.99613598 -0.99245267 -0.26067812 -0.066446932 0.082240182 -0.99555025 0.53997097 -0.99544711 0.54617789 -0.99563837 0.17806263 -0.99728528 0.4592131 -0.99801874 -0.99137526 -0.99230109 -0.99753955 -0.99470734 -0.99421553 -0.99819349 -0.9895394 -0.99275645 -0.99160102 -0.99598757 -0.99314313 -0.99522819 -0.99721439 -0.9943061 -0.99658767 -0.99658767 -0.99622141 -0.99501096 -0.99759785 -0.99793026 -0.99228968 -0.99355769 -0.99927589 -0.99044788 -0.99440127 -0.99162882 -0.99582875 -0.99393281 -0.99720998 -0.99629596 -0.99519628 -0.99795047
25 "WALKING_UPSTAIRS" 0.27970111 -0.015808416 -0.10892197 0.92454971 -0.34272485 -0.042445587 0.077764031 0.014295134 0.015278058 -0.02940213 -0.073564369 0.090744247 -0.10611849 -0.038616827 -0.049512401 -0.99767632 -0.99767632 -0.9961445 -0.99357045 -0.99737446 -0.99857655 -0.99212553 -0.9907414 0.019729748 0.23015182 0.48707196 -0.99859092 -0.99131547 -0.99287835 0.26034432 0.21798022 0.077223829 -0.98982799 -0.99569278 -0.99313019 0.10253068 -0.054496639 0.15570862 -0.99645498 0.47403031 -0.99517004 0.45430218 -0.99305041 -0.0139578 -0.9984768 0.7371938 -0.99875228 -0.99407978 -0.99191232 -0.99884075 -0.99892823 -0.99619352 -0.99859256 -0.99193032 -0.99355425 -0.99118358 -0.99579562 -0.99422436 -0.99621073 -0.99753377 -0.99572842 -0.99679782 -0.99679782 -0.99594761 -0.99175226 -0.99875583 -0.99880529 -0.99453967 -0.99250446 -0.99871417 -0.99338857 -0.99264733 -0.99154056 -0.99581002 -0.99511954 -0.99673334 -0.99605427 -0.99200935 -0.99901349
26 "LAYING" 0.28202157 -0.037696218 -0.1348973 0.94530277 -0.24594143 -0.032164781 -0.15648565 -0.14285296 -0.11307869 -0.47972952 0.082034033 0.25644309 0.094248032 -0.47621005 -0.14213364 -0.22455962 -0.22455962 -0.28942433 -0.034395601 -0.46614969 -0.26090491 -0.1225668 -0.33121596 -0.24034828 0.021220418 -0.1267052 -0.21046447 -0.26352811 -0.53570907 -0.35255442 -0.52037105 0.054236989 -0.18478068 -0.19802441 -0.30755844 -0.33099711 -0.23315776 0.085932199 -0.16681083 0.071108062 -0.15404481 0.05448232 -0.22217604 -0.00046986504 -0.43183165 -0.15164178 -0.32828019 -0.13715339 -0.18908594 -0.98404763 -0.92892805 -0.93255981 -0.18375939 -0.17046131 -0.6138299 -0.32354578 -0.14193972 -0.456598 -0.34571615 -0.48674954 -0.42150795 -0.23798068 -0.23798068 -0.1650001 -0.16818626 -0.43365401 -0.35670701 -0.19956719 -0.17778017 -0.22825321 -0.12427445 -0.69843617 -0.36807715 -0.11504726 -0.5653109 -0.39958295 -0.18468998 -0.27364953 -0.47637007
26 "SITTING" 0.25584075 -0.064550029 -0.095186339 0.941113 -0.25203524 -0.032883452 -0.2075541 0.35784284 -0.45240093 0.094091481 -0.30915291 0.086441165 0.16674262 -0.033796125 -0.089260236 -0.12650269 -0.12650269 -0.13850122 -0.14093823 -0.38991977 -0.15111525 -0.029049967 -0.25730713 -0.28387838 0.071734673 0.27824252 -0.17833844 -0.12083878 -0.49894754 -0.28900587 -0.31683068 -0.18418296 -0.20450954 -0.24583137 -0.31117804 0.10793445 -0.30652056 0.087772901 -0.079277624 0.17065849 -0.17844557 0.19047898 -0.26827982 0.13022438 -0.42818587 0.17370926 -0.22920689 0.016506077 -0.26031088 -0.98396245 -0.91749933 -0.94907823 -0.10835028 -0.018692846 -0.54755884 -0.39925291 -0.088415705 -0.4021575 -0.24989187 -0.45374418 -0.36981311 -0.21339031 -0.21339031 -0.1985903 -0.21605518 -0.43898407 -0.26219727 -0.023857847 -0.32216393 -0.114045 0.0278476 -0.59459456 -0.4613169 -0.0098376617 -0.48985502 -0.42303003 -0.23065634 -0.31462338 -0.49288443
26 "STANDING" 0.25486723 0.0038147234 -0.12365809 0.9463639 -0.2642781 -0.025575066 0.20160447 0.41708229 0.13907817 0.21120057 -0.27290542 0.10198601 -0.1632255 -0.0055604084 -0.23155479 -0.16010001 -0.16010001 -0.19435478 -0.094593563 -0.37415066 -0.23040737 0.025426852 -0.37731132 -0.3321629 0.22449585 -0.0078754732 -0.19265346 -0.10961071 -0.52564781 -0.13444624 -0.48198596 -0.044214274 -0.31708155 -0.2081588 -0.18579836 -0.17980673 -0.24182798 0.24344224 -0.15631258 0.18660117 -0.14943801 0.31075674 -0.30867072 0.2004148 -0.40103832 0.24430554 -0.27515786 0.013079871 -0.28437131 -0.96281006 -0.95613091 -0.97190922 -0.17769459 -0.029600637 -0.57950713 -0.44543781 -0.063083329 -0.34705584 -0.2642317 -0.4246765 -0.34254219 -0.2575711 -0.2575711 -0.21994358 -0.29084739 -0.41803191 -0.29352234 -0.057693173 -0.29008541 -0.23589453 -0.0058155748 -0.63286681 -0.48630588 0.0097268728 -0.46935672 -0.43685834 -0.32125627 -0.40140024 -0.48192421
26 "WALKING" 0.34337048 -0.014446221 -0.16737697 0.95244515 -0.25983791 -0.026131065 0.33608453 -0.46414358 -0.0050257445 0.096081738 -0.16339425 0.025859464 -0.054628854 0.34028929 -0.26967159 -0.07351308 -0.07351308 -0.12948008 -0.049340623 -0.23647406 -0.15132288 0.1952672 -0.32123865 -0.21796917 0.24277715 -0.19592608 -0.18341895 -0.025971976 -0.48742267 -0.27636249 -0.46512323 -0.32863964 -0.16221058 0.026553035 -0.18046872 -0.17515958 0.063447474 0.22913488 -0.10437689 0.2341223 -0.13222215 0.26645968 -0.06013149 0.32763238 -0.21766885 0.26278644 -0.22992354 0.17391077 -0.21338751 -0.98110011 -0.96439894 -0.96430389 -0.12048623 0.028659631 -0.52146493 -0.36040537 0.042333424 -0.2761384 -0.10205315 -0.24344225 -0.31157714 -0.19511453 -0.19511453 -0.17393461 -0.090123903 -0.22944178 -0.26312557 0.087855316 -0.21697496 -0.13227926 0.020367181 -0.55284935 -0.4234905 0.044652222 -0.37656508 -0.37621527 -0.23261183 -0.27464609 -0.29922633
